0.0,0,0,0,0,0.71002597277827,0.0,0.78175020981155,-0.98016728586546,0.19817187418788,0
0.023349008524939,1,0,0,1,0.70535617107329,0.27011981154933,0.90675211718929,-0.97826207022252,0.20737242334495,0
0.03037160173008,1,0,0,0,0.69928185072727,0.29717127482096,0.87550164034485,-0.97608327011191,0.2173969866572,0
0.037003668864289,0,1,1,0,0.69188111695441,0.32359365983443,0.84425116350042,-0.97464521291868,0.2237559137424,0
0.035387411569346,0,1,0,0,0.68480363464054,0.34940156069669,0.87550164034485,-0.97252218786941,0.23281021047561,0
0.042558249763033,1,0,1,0,0.67629198468794,0.37460928252249,0.84425116350042,-0.97100664396438,0.23905249920682,0
0.039980064132287,1,0,0,1,0.66829597186148,0.39923078363592,0.87550164034485,-0.96900260676563,0.24705049702727,0
0.047696557401317,0,0,1,0,0.65875666038122,0.4232796755704,0.84425116350042,-0.96717676063109,0.25410453300786,0
0.054199966191622,0,0,1,0,0.64791666714289,0.44676930976636,0.81300068665599,-0.96646651532755,0.25679266880233,0
0.052563319619213,0,0,0,1,0.63740400321905,0.46971266197436,0.84425116350042,-0.96504874690314,0.26207044110446,0
0.048028434862592,1,0,0,1,0.62779831624653,0.49212241895271,0.87550164034485,-0.96238770584471,0.27167978143202,0
0.035858630989825,0,1,1,0,0.62062659004856,0.37091029774059,0.87550164034485,-0.96014174668321,0.27951355293815,0
0.023969398992767,0,0,1,0,0.61583271025001,0.24969817652847,0.87550164034485,-0.95810705923007,0.28641030542476,0
0.012279890532649,0,0,1,0,0.61337673214348,0.12848605531635,0.87550164034485,-0.95683460104797,0.29063300954533,0
0.00069386675860983,0,1,1,0,0.61323795879176,0.0072739341042259,0.87550164034485,-0.95576940159281,0.29411707019301,0
-0.03348974817652,0,1,0,0,0.61993590842706,0.27011981154933,0.29059281300069,-0.95576940159281,0.29411707019301,0
-0.034904776386146,0,1,1,0,0.62691686370429,0.29717127482096,0.32184328984512,-0.95683460104797,0.29063300954533,0
